"","ID","5627","6062","10050","10794","827","20","339","7754","5461","2985","6356","4439","3735","9566","7206","15","6329","72","1718","1093","4543","461","885","649","1611","5561","437","1540","6435","5703","5718","309","6608","6361","6100","3543","3238","5987","399","6050","130","5014","6078","6063","10051","10795","7755","6357","4440","3388","6248","9567","77","7207","60","5792","5748","4544","462","650","441","938","1719","992","5626","438","2984","826","5300","5719","338","5460","6609","3544","3239","400","6051","9690","6328","6079","884","5015","1092","1610","74","6249","3389","5560","5793","1539","6434","5749","76","5702","442","939","308","6360","5986","993","F45EABA32F2E","F45EAB95E889","606405AA0722","209148E036DE","F45EAB9F7485","F45EAB08F8CD","9884E32091E7","A81B6A6463E9","F45EAB95EB7A","606405C9418C","A81B6A7A5C74","A81B6A641C8B","9884E320942F","606405AA0C73","F45EAB08F8A5","F45EAB95EA05","9884E320987A","F45EAB9C02DF","F45EABA254AA","606405CA407A","A81B6A646611","606405A9F0C5","F45EABA335D0","F45EAB9BFE45","209148E036E8","9884E3206135","606405B93FB6","9884E3209408","F45EAB95ED67","F45EAB95EA75","209148E036FB","A81B6A64D32A","A81B6A7AF0DD","A81B6A7B1BA5","A81B6A7B1B8D","606405C9517E","A81B6A7AF580","F45EAB9F74E4","F45EAB9C02DC","F45EAB9C48F6","A81B6A7A5B06"
"2018-07-04T13:00:00Z","","2.68909090909091","1.645652173913043","2.729130434782608","2.406521739130434","1.8569565217391302","1.546818181818182","1.5595454545454543","4.106818181818181","2.5768181818181826","1.7543478260869565","1.9595652173913043","1.714090909090909","2.8839130434782607","2.8109090909090906","1.8208695652173912","10.35681818181818","1.9343478260869562","","3.2782608695652176","2.2843478260869565","2.7963636363636364","2.2918181818181815","2.4134782608695655","0.5478260869565218","2.531363636363636","1.8550000000000002","2.505","1.7309090909090912","3.0278260869565212","2.478095238095238","3.41","3.7572727272727273","2.6026086956521737","2.866956521739131","5.525454545454545","2.5422727272727275","1.3443478260869568","1.9118181818181819","2.6039130434782605","3.388636363636364","8.644347826086957","3.2747826086956526","","1.9386363636363635","3.280869565217391","0.5236363636363636","3.880434782608695","2.1977272727272728","1.9968181818181818","2.3491304347826087","2.5254545454545454","2.3160869565217386","3.3981818181818184","1.8686363636363632","2.7395652173913048","2.205909090909091","1.5104347826086955","3.053636363636364","4.460434782608695","2.361739130434782","9.024347826086958","2.0236363636363635","1.5804545454545453","3.327272727272728","2.684090909090909","20.896086956521735","2.7590909090909084","1.5009090909090907","2.553181818181818","3.568636363636364","1.3947619047619049","2.745217391304348","3.080952380952381","2.1949999999999994","2.477272727272727","3.068636363636364","3.498695652173913","5.658181818181818","1.9418181818181814","","2.9963636363636357","2.9569565217391296","2.1647826086956523","2.167391304347827","9.622272727272726","1.5660869565217392","2.6113636363636363","1.2663636363636364","2.5934782608695652","2.104347826086957","3.195909090909091","2.1713043478260867","2.1454545454545455","2.26","0.881818181818182","2.8526086956521746","4.201818181818181","2.6677272727272734","2.3226086956521734","3.541739130434783","-1","0.5178333333333331","0.9478333333333334","1.9974827586206894","","1.2284827586206897","0.12763333333333335","0.963375","0.4330666666666667","0.8491333333333331","1.1697333333333333","0.12633333333333333","1.4229333333333334","0.9592333333333334","","1.1627666666666667","0.7158333333333332","0.8293666666666666","1.6641000000000001","-1","0.48296551724137926","0.4638333333333335","1.3273333333333335","0.8057666666666666","1.9868999999999994","0.43732258064516133","4225.608266666666","0.019033333333333333","1.5715000000000006","-1","1.6932333333333327","-1","1.2019333333333335","9.817199999999998","","-1","1.8092352941176468","1.8445000000000003","1.5691999999999997","-1","9.105"
"2018-07-04T13:30:00Z","","2.496086956521739","1.5234782608695652","2.8586363636363634","2.665909090909091","1.5950000000000004","1.582608695652174","1.4913043478260868","4.447826086956521","2.4190909090909085","1.6440909090909093","1.811363636363636","1.8863636363636365","2.9936363636363637","2.3695652173913047","1.570909090909091","11.28","1.5636363636363633","","3.1633333333333336","2.4195454545454544","2.4447826086956526","2.078695652173913","2.2474999999999996","0.49545454545454565","2.7208695652173915","1.937391304347826","2.1956521739130435","1.5460869565217392","2.9672727272727273","2.650434782608696","3.816190476190477","3.7709090909090914","2.4509090909090903","2.66909090909091","4.610434782608694","1.8182608695652172","1.5872727272727274","1.3478260869565217","2.6040909090909086","4.608260869565218","7.971818181818182","3.1833333333333336","","1.5663636363636366","3.2363636363636363","0.7930434782608695","4.04090909090909","2.3613043478260876","1.9786956521739132","2.2036363636363636","2.499130434782608","1.2536363636363639","3.242173913043479","1.6891304347826088","3.036818181818182","2.21","1.575909090909091","2.5934782608695652","4.0631818181818184","1.888636363636364","9.008636363636365","1.7326086956521736","1.6513636363636366","3.308636363636364","2.5031818181818184","22.126818181818184","2.4556521739130437","1.2365217391304348","2.8182608695652176","3.746521739130435","1.5330434782608695","2.4590909090909094","2.5017391304347827","1.9334782608695655","2.6278260869565218","3.495652173913044","4.601363636363637","5.214782608695653","1.5356521739130435","","2.418260869565217","2.7100000000000004","2.2922727272727275","2.4027272727272733","9.109565217391305","1.679090909090909","2.3477272727272727","1.2869565217391306","2.5431818181818184","1.852272727272728","2.8547826086956527","2.482727272727273","2.414347826086957","2.425909090909091","0.8073913043478261","2.7304545454545464","4.115416666666667","2.143478260869565","1.7813636363636363","3.3545454545454545","-1","0.1689333333333333","0.8508749999999999","18.11696666666667","","1.2296206896551725","0.12936666666666669","0.6173333333333332","0.2509","0.7169333333333334","0.849","0.0019666666666666665","1.2021666666666668","0.3497","","0.8698999999999999","0.5887","0.7744","1.3898000000000006","-1","0.5338999999999999","0.3734666666666667","1.2950000000000002","0.4535333333333334","1.9348666666666665","0.5029666666666667","4196.4001333333335","0.0428","1.0826333333333333","-1","1.3681333333333336","-1","1.1964666666666666","0.7119666666666667","","-1","1.6194411764705878","1.4080999999999997","1.4604000000000001","-1","5.506857142857141"
"2018-07-04T14:00:00Z","","2.6295454545454544","0.8781818181818181","2.6791304347826093","2.5426086956521736","1.819130434782609","2.0345454545454547","1.7327272727272727","4.4327272727272735","2.670434782608696","1.9091304347826088","1.9765217391304346","2.2600000000000002","2.716521739130435","2.584090909090909","18.75045454545454","13.809545454545457","1.4643478260869562","","3.556521739130436","2.9317391304347824","2.34","2.0954545454545457","2.8839130434782607","0.3343478260869566","3.1822727272727267","2.1677272727272725","8.555454545454545","1.5831818181818185","2.9934782608695656","3.0040909090909085","3.6739130434782608","4.549999999999999","2.3099999999999996","2.675652173913043","4.065","2.1686363636363635","1.7173913043478262","1.3522727272727275","2.492173913043478","3.0136363636363637","7.866363636363636","3.230869565217391","","0.8852173913043478","3.186818181818182","0.6240909090909091","4.565652173913044","2.3131818181818184","2.471363636363636","2.2047826086956523","2.765454545454545","2.1473913043478263","3.148181818181818","20.34318181818182","3.932608695652174","3.188636363636363","1.9039130434782612","2.5459090909090905","3.860869565217391","1.692608695652174","8.261363636363637","1.989090909090909","1.9086363636363641","2.969545454545454","2.643478260869565","26.51304347826086","2.941818181818181","1.4909090909090912","2.6731818181818183","4.022272727272727","1.9036363636363633","2.701304347826087","2.4922727272727276","2.1339130434782607","2.6709090909090905","3.7431818181818177","2.9952173913043474","17.689545454545456","1.532272727272727","","3.3786363636363643","2.6939130434782608","2.945217391304348","2.8739130434782605","9.664545454545454","1.9682608695652175","2.4061111111111115","1.5404545454545455","3.712608695652174","1.9852173913043476","3.222272727272728","2.5686956521739135","2.7022727272727276","2.6634782608695646","0.8013636363636365","2.688695652173913","4.0672727272727265","2.389545454545455","1.9156521739130439","3.31695652173913","-1","0.029466666666666662","0.9212499999999998","3.8009","","1.372241379310345","0.17856666666666665","0.9006333333333332","0.36393333333333333","0.8983333333333335","0.7612333333333333","0.024933333333333328","1.231366666666667","0.21293333333333336","","1.3752333333333333","0.29596666666666666","0.8995333333333332","1.5769666666666666","-1","0.7258999999999999","0.6615333333333333","1.2680666666666665","0.3369","1.6836206896551724","0.3298","4173.7326","0.15583333333333332","1.3638","-1","1.0334333333333334","-1","1.3422666666666667","0.8101666666666667","","-1","1.6654857142857142","1.6475333333333333","1.5957666666666668","-1","0"
"2018-07-04T14:30:00Z","","3.036956521739131","1.123913043478261","2.7604545454545453","2.1559090909090908","2.1700000000000004","2.045217391304348","2.0399999999999996","4.455000000000001","2.605909090909091","2.0854545454545454","2.2159090909090913","2.3822727272727273","2.6504545454545454","3.074347826086956","2.1966666666666663","15.355217391304349","1.8972727272727274","","3.099545454545455","2.807727272727273","2.7547826086956517","2.6173913043478265","4.1881818181818184","0.450909090909091","2.643913043478261","2.5169565217391305","2.583913043478261","2.2143478260869567","3.1504545454545463","3.4121739130434783","3.1331818181818183","5.972272727272725","2.7613636363636362","3.210909090909091","3.3347826086956522","2.5695652173913044","1.739090909090909","1.7469565217391305","2.782727272727273","2.9573913043478264","8.114545454545455","3.1454545454545455","","1.42","2.9709090909090907","0.4482608695652173","4.4804545454545455","2.564782608695652","2.3826086956521735","2.2245454545454546","2.593913043478261","2.868181818181818","4.46695652173913","2.2030434782608697","4.051363636363636","3.643478260869565","2.426086956521739","2.7078260869565214","3.6263636363636356","1.8950000000000002","8.522272727272728","2.173043478260869","1.7163636363636365","3.099565217391304","2.8268181818181817","21.672272727272727","3.1769565217391307","1.6617391304347822","2.4747826086956524","3.3308695652173914","2.1565217391304348","2.642727272727273","3.12304347826087","2.225454545454545","2.8230434782608698","3.272608695652173","2.8631818181818187","7.831304347826087","1.8943478260869568","","4.589565217391304","3.064999999999999","2.7636363636363637","2.3268181818181812","9.276086956521738","2.5700000000000007","2.688260869565217","1.7608695652173907","4.176363636363636","2.423636363636364","3.0852173913043477","3.1714285714285717","2.8630434782608694","3.0077272727272724","1.2108695652173913","2.968636363636364","4.4073913043478266","2.890434782608696","2.2536363636363634","3.3463636363636367","-1","0.03356666666666667","1.0455806451612906","1.1766333333333334","","1.6438275862068965","0.27663333333333334","1.0704","0.10790000000000001","0.9101666666666668","0.5920333333333333","0","1.400966666666667","0.23975862068965517","","10.4425","1.771633333333333","1.0529000000000002","1.6937666666666664","-1","0.8949333333333335","0.7901666666666668","1.4100322580645162","0.7226333333333333","1.8681666666666663","0.5017999999999999","4176.345966666668","0.1115","1.637733333333334","-1","1.2152333333333338","-1","1.9139666666666668","11.93703333333334","","-1","2.8536176470588237","1.7198333333333333","1.6276999999999995","-1","0.04466666666666667"
"2018-07-04T15:00:00Z","","2.952727272727273","1.3713636363636363","2.5026086956521745","2.1930434782608694","2.7021739130434783","2.7177272727272723","2.6631818181818185","4.2023809523809526","3.199130434782609","2.1304347826086953","2.240434782608695","2.9540909090909087","3.1660869565217395","3.3781818181818193","2.537826086956522","16.559545454545454","2.0447826086956526","","3.0768181818181817","3.4382608695652173","2.9431818181818183","2.578181818181818","2.3428571428571434","0.4895652173913045","2.807727272727273","3.032272727272727","2.5649999999999995","1.918636363636364","2.9791304347826086","3.5190476190476194","3.3760869565217395","8.445652173913041","2.9343478260869555","3.2626086956521734","6.583181818181819","2.9045454545454543","2.1308695652173912","1.9681818181818178","2.7682608695652173","2.9172727272727275","8.224347826086955","2.781304347826087","","1.379565217391304","2.8004347826086957","0.4257142857142857","3.970434782608696","2.6559090909090908","2.8527272727272734","2.6886956521739127","2.7363636363636368","3.075454545454546","3.4963636363636357","2.805909090909091","3.1878260869565214","4.672727272727273","2.6454545454545455","2.9104545454545456","4.128695652173912","1.8417391304347823","8.888695652173912","2.0981818181818177","1.5686363636363638","3.2318181818181815","2.864782608695652","21.227826086956522","3.2545454545454544","2.2404545454545457","3.4931818181818173","2.634090909090909","2.769545454545455","3.236086956521739","3.1777272727272727","2.788260869565218","3.042727272727274","3.0804545454545447","2.862857142857143","3.997272727272727","2.0113636363636362","","2.8695454545454546","3.006521739130435","3.2560869565217403","2.437391304347826","9.119545454545454","2.658695652173914","2.8277272727272726","2.2549999999999994","5.191739130434782","2.195217391304348","3.3468181818181804","3.3452173913043484","3.0627272727272725","3.3030434782608706","1.3590909090909093","2.5534782608695656","4.708181818181817","2.8654545454545453","2.5391304347826082","3.697826086956522","-1","0.05596666666666667","1.714261904761905","1.3384666666666665","","1.871448275862069","0.8025333333333333","0.5940333333333333","0.26393333333333335","1.3318","0.5052","0.06006666666666667","1.2437666666666667","0.8515333333333335","","1.7965666666666662","1.6909333333333336","1.2868666666666668","1.8108000000000002","-1","0.5287","0.9062666666666667","2.0459","1.0459333333333332","1.9814666666666665","0.3353666666666666","4165.658433333333","0.14853333333333335","1.5763333333333331","-1","1.4303666666666668","-1","2.3706999999999994","1.1942","","-1","1.8483999999999996","1.6622333333333332","2.1492000000000004","-1","0.060444444444444446"
"2018-07-04T15:30:00Z","","3.0191304347826087","2.4382608695652173","2.276818181818182","2.473181818181818","3.374545454545455","2.2108695652173918","2.6004545454545456","3.789565217391305","3.2595454545454543","2.456818181818182","2.885","2.8654545454545453","3.1463636363636356","3.637826086956521","2.810909090909091","17.637826086956522","2.7422727272727276","","3.2345454545454544","3.3795454545454535","2.739130434782608","2.6447826086956514","2.710434782608696","0.42500000000000004","2.6152173913043484","3.0991304347826087","2.827391304347827","2.536521739130434","3.0485714285714285","3.506521739130435","3.694090909090909","6.557272727272727","3.178636363636364","3.2522727272727265","7.028695652173913","3.637826086956522","3.1795454545454547","2.8018181818181827","3.191818181818182","3.200869565217391","8.730909090909089","3.5631818181818176","","1.7645454545454542","2.947272727272727","0.6813043478260868","3.9377272727272725","2.862173913043478","2.7278260869565214","2.871818181818182","2.912173913043478","3.252727272727273","4.476521739130436","2.9426086956521744","4.167727272727273","6.200434782608695","2.8373913043478263","2.5800000000000005","5.0113636363636385","2.307727272727273","9.327272727272726","2.4834782608695654","1.6813043478260867","3.682608695652174","3.108181818181818","20.72863636363637","3.750434782608696","2.870434782608696","3.6934782608695653","3.3234782608695643","2.929090909090909","3.1400000000000006","3.672608695652174","3.2959090909090905","4.203913043478261","3.3304347826086955","3.2778260869565212","4.415652173913044","2.9878260869565216","","3.1831818181818177","3.129545454545455","3.1613636363636357","2.462272727272727","9.583913043478264","2.82","3.347391304347826","2.2060869565217387","7.298181818181818","2.760909090909091","3.2221739130434783","3.5072727272727273","2.9504347826086956","3.069545454545455","1.8917391304347826","2.3863636363636367","4.587391304347827","3.2704545454545455","3.6509090909090918","3.7404545454545457","-1","0.6964666666666665","1.210966666666667","2.7672666666666665","","2.221965517241379","0.7018000000000001","0.4276","0.5085000000000001","1.0966","1.5230666666666666","0.07959999999999999","1.9257333333333333","0.9225333333333333","","1.7266","1.9388333333333334","1.2024666666666666","2.0400666666666667","-1","0.5430333333333334","0.9058","2.0633870967741936","1.252433333333333","2.0129","0.3322","4167.236633333333","0.09473333333333335","1.557366666666667","-1","1.8797999999999997","-1","2.0151666666666666","0.5594000000000001","","-1","1.8619411764705875","57.12113333333333","1.9434333333333338","-1","0.16286363636363638"
"2018-07-04T16:00:00Z","","2.7313636363636355","2.4113636363636366","1.9891304347826084","1.9086956521739127","2.5921739130434784","1.9786363636363633","2.467826086956521","3.617142857142856","2.478695652173913","2.1856521739130437","2.154347826086956","2.871818181818182","4.536956521739129","3.43","2.4850000000000003","19.05454545454545","2.73","","3.1694444444444447","3.169130434782608","2.881818181818182","7.052727272727271","2.5036363636363634","0.7121739130434781","2.5231818181818184","4.007727272727273","2.596818181818182","3.449545454545454","3.799565217391305","3.2800000000000007","3.492272727272727","7.356521739130434","3.0652173913043477","3.2043478260869565","3.0954545454545457","3.571739130434782","1.8072727272727271","2.399090909090909","3.0143478260869565","3.1554545454545457","9.090434782608694","2.8545454545454545","","2.6278260869565213","2.655652173913044","0.3322727272727273","3.39","2.5363636363636366","2.393181818181818","2.539130434782609","2.4727272727272727","2.9813043478260868","3.5954545454545452","2.603333333333334","3.2860869565217397","5.382499999999999","7.642727272727272","2.577391304347826","7.582173913043479","1.9117391304347828","9.225652173913044","2.4068181818181817","1.9276190476190482","3.5350000000000006","2.8552173913043486","20.61173913043478","3.562727272727273","2.0472727272727274","4.528181818181817","3.4299999999999997","2.76","2.6095652173913044","3.455","2.7890909090909095","2.8204545454545458","3.1245454545454536","3.2145454545454544","3.2831818181818178","2.8577272727272724","","2.82695652173913","2.8686956521739124","2.3369565217391304","2.35695652173913","10.11909090909091","2.241739130434782","3.0377272727272726","3.274545454545454","6.017826086956523","3.6478260869565218","3.874545454545455","7.684347826086957","2.9963636363636366","3.1","2.108636363636364","2.3530434782608696","4.098636363636364","2.8269565217391297","3.056521739130435","3.952608695652174","-1","0.3198666666666667","1.0086","1.1487666666666665","","1.2774137931034484","0.9742333333333334","0.8262","0.19093333333333332","0.8215333333333332","1.4114000000000002","0.09073333333333335","0.5971","0.820266666666667","","1.2658","1.3055999999999999","0.9772666666666665","1.5400344827586205","-1","0.3755666666666667","0.3536333333333333","1.7435","0.9582999999999999","1.5168000000000006","0.4288","4164.084566666666","0.030366666666666667","1.0715666666666668","-1","1.6016000000000004","-1","1.5062333333333335","1.3006999999999995","","-1","1.2580526315789473","17.704499999999996","1.7003666666666668","-1","0.06614285714285714"
"2018-07-04T16:30:00Z","","2.9078260869565216","1.9747826086956521","2.3277272727272726","1.9445454545454544","2.4959090909090915","2.1065217391304345","2.4495238095238094","3.892631578947368","3.399090909090909","1.9822727272727272","1.5368181818181816","2.769565217391304","4.475909090909091","4.406818181818181","2.3600000000000003","17.21652173913043","2.751363636363637","","3.1322727272727278","2.941818181818182","2.611739130434783","2.7295652173913045","3.115652173913044","0.7004545454545451","2.437391304347827","2.758695652173913","2.6004347826086955","1.7499999999999998","3.3290909090909095","3.418695652173914","3.1254545454545455","8.44863636363636","2.712272727272727","2.8672727272727276","1.9213043478260872","5.88909090909091","1.6926086956521742","2.4682608695652175","3.180909090909091","2.6434782608695655","8.32521739130435","3.016818181818181","","2.189545454545454","2.940909090909091","0.35913043478260875","3.8080952380952375","2.276086956521739","2.284090909090909","2.5563636363636366","3.0456521739130427","3.699545454545455","3.3417391304347825","2.2931818181818184","3.054090909090909","3.713478260869566","13.303478260869564","2.4068181818181817","4.3536363636363635","2.028636363636364","8.74318181818182","2.1795652173913043","1.7526086956521738","3.4034782608695653","2.9804761904761907","16.86409090909091","3.3073913043478256","2.001304347826087","3.0043478260869567","2.4969565217391305","2.580869565217391","3.6059090909090914","2.974347826086957","5.103181818181818","2.7913043478260873","3.18","2.611739130434782","3.5891304347826085","2.6130434782608707","","3.232727272727273","2.5922727272727273","2.3518181818181816","2.2372727272727277","9.520434782608694","2.378636363636364","2.854782608695652","2.2578260869565216","4.112727272727273","1.8381818181818188","3.4491304347826093","14.140909090909089","2.888260869565218","2.972272727272728","1.5843478260869561","2.096818181818182","4.225652173913043","2.495217391304348","2.89590909090909","3.7590909090909093","-1","0.10813333333333335","2.055741935483871","0.8566666666666667","","1.8030666666666668","0.7620999999999999","1.8554666666666662","0.3133333333333333","0.8335333333333333","1.1265333333333336","0.036800000000000006","0.4274000000000001","0.2768333333333333","","1.5704333333333333","5.117466666666667","0.7635666666666666","1.3421333333333332","-1","0.1189","0.7176000000000001","1.6797000000000002","0.6861666666666667","1.108","0.5641333333333335","4290.003730769231","0.07563333333333334","1.2935999999999999","-1","0.9143333333333332","-1","1.3095666666666665","1.1489666666666665","","-1","5.963030303030303","8.235666666666667","1.5369999999999997","-1","0.04378571428571428"
"2018-07-04T17:00:00Z","","3.105454545454545","1.783181818181818","2.8765217391304345","2.1539130434782607","2.38","1.8186363636363638","2.5369565217391306","3.9021052631578947","2.158181818181818","2.335217391304348","2.4195652173913045","2.047727272727273","5.630869565217391","2.4531818181818186","2.325714285714285","17.82363636363636","2.3739130434782614","","3.052727272727274","3.1404545454545456","2.8463636363636358","2.6754545454545453","3.4309523809523808","2.535217391304348","2.293181818181818","2.6627272727272726","3.133","3.1045454545454545","3.289130434782609","3.475454545454546","3.991363636363637","5.509565217391304","3.44391304347826","3.1234782608695655","1.1772727272727275","4.247391304347826","12.674999999999999","2.2527272727272725","3.210434782608696","2.7245454545454546","7.940454545454545","3.7717391304347827","","1.959565217391304","3.5839130434782613","0.48318181818181805","3.8682608695652188","2.769545454545454","1.9817391304347822","2.8895652173913047","3.017272727272727","2.451304347826087","3.399545454545454","2.349565217391304","3.585652173913044","4.216363636363638","3.04695652173913","2.543043478260869","4.9791304347826095","1.7995652173913044","8.869130434782608","3.5509090909090903","1.6668181818181813","3.358636363636364","3.0522727272727277","14.338695652173914","3.6068181818181815","2.0000000000000004","7.8131818181818184","3.244999999999999","2.902727272727273","2.416956521739131","3.6404545454545456","4.194090909090909","13.978181818181817","3.3859090909090908","2.6609090909090902","3.152727272727273","2.519090909090909","","3.8290909090909095","3.3230434782608693","2.8321739130434778","2.064347826086957","10.261363636363638","2.062173913043478","3.1154545454545453","2.1128571428571425","4.460434782608695","3.4317391304347824","3.341363636363636","4.0249999999999995","2.9077272727272727","3.1265217391304345","1.405909090909091","3.379565217391304","4.370454545454546","2.85909090909091","2.903913043478261","3.548636363636364","-1","0.21263333333333329","0.86996875","0.8954","","2.5322068965517244","1.0267333333333333","2.087066666666667","0.4394333333333334","0.6536333333333335","1.4270666666666663","0.2421666666666667","0.4742","0.2427","","5.000166666666667","31.35636666666667","0.7195333333333332","1.2952666666666668","-1","0.2671","0.45673333333333327","1.4680000000000002","0.6745333333333334","1.1026666666666667","1.0466000000000002","4401.2572666666665","0.006","1.0408","-1","1.2383000000000004","-1","1.3403666666666672","0.8352999999999999","","-1","2.4855428571428573","5.260400000000001","1.846466666666667","-1","0.082375"
"2018-07-04T17:30:00Z","","3.71304347826087","2.1182608695652174","3.5322727272727277","2.054","2.75","2.0991304347826087","2.1999999999999997","3.4956521739130437","3.720434782608695","2.730909090909091","2.5282608695652176","1.8250000000000002","8.705","2.6163636363636367","2.8568181818181824","11.129130434782606","2.5472727272727274","","3.452272727272728","3.3356521739130436","2.9795652173913045","2.869565217391305","3.3130434782608695","1.842272727272728","2.365217391304348","2.6","3.441304347826087","3.142608695652174","3.4086363636363632","3.088260869565218","4.972608695652173","5.267619047619048","3.5704545454545458","3.3068181818181817","0.768695652173913","2.5022727272727274","2.384782608695652","2.175652173913044","3.6686363636363635","2.9499999999999997","8.63478260869565","3.7395454545454543","","2.190454545454546","3.8881818181818186","0.5560869565217391","3.3731818181818185","2.8922727272727276","2.0572727272727276","3.0890909090909093","3.264347826086957","2.0276190476190474","3.6530434782608694","2.4077272727272727","4.112608695652174","3.2269565217391296","3.059545454545454","2.463181818181818","4.934545454545455","2.207619047619048","9.182272727272727","2.7204347826086956","1.6373913043478263","4.327272727272728","3.5940909090909083","16.488636363636363","3.759130434782609","2.180869565217392","13.385217391304346","4.521739130434783","2.293478260869565","3.773636363636364","4.169130434782609","2.5700000000000003","3.3408695652173916","4.050434782608695","3.0582608695652174","2.5030434782608695","2.4586956521739127","","4.0254545454545445","3.318181818181819","2.749090909090909","1.7759090909090913","10.024782608695652","2.1577272727272723","3.3369565217391304","2.062608695652174","3.4704545454545457","3.1600000000000006","3.525652173913045","3.960869565217391","2.7426086956521734","2.7922727272727275","1.5947826086956522","2.6159090909090907","5.023478260869565","3.0278260869565226","2.857619047619048","4.300454545454546","-1","0.9759333333333333","0.8224","40.69726666666668","","3.196862068965517","0.8748","2.187433333333333","0.26033333333333336","0.7634333333333334","1.5977666666666666","0.3957666666666667","0.3673666666666666","0.8034333333333331","","0.6694666666666668","0.6985","0.7434333333333335","2.265833333333333","-1","0.05573333333333333","0.9395","1.5324000000000002","0.7837999999999998","1.575766666666667","3.2079032258064517","4434.9767","0","1.7749","-1","2.1981000000000006","-1","2.2117999999999993","3.531733333333334","","-1","1.6288000000000002","1.8390666666666666","44.68449999999999","-1","0.01842857142857143"
"2018-07-04T18:00:00Z","","3.507727272727273","2.6363636363636367","3.936521739130435","2.5047826086956517","2.904782608695652","2.0931818181818183","2.3260869565217392","4.200454545454545","2.7213636363636358","2.5230434782608695","3.4318181818181825","2.04","9.89","2.5772727272727276","3.562272727272727","8.624545454545457","2.3978260869565218","","3.5178260869565223","3.0945454545454543","3.3447619047619037","2.740454545454545","3.1545454545454548","0.9517391304347826","2.7940909090909094","3.1468181818181815","3.530909090909091","5.698181818181818","3.7104347826086963","3.227272727272727","5.395454545454545","5.411304347826087","3.675217391304347","3.7830434782608693","0.7823809523809524","2.2","1.6122727272727275","2.1136363636363638","3.7678260869565214","3.5013636363636365","9.102272727272728","4.1091304347826085","","2.583043478260869","4.810869565217392","0.735909090909091","4.14695652173913","3.672608695652173","2.180454545454545","3.0504347826086966","3.4059090909090917","1.8954545454545455","3.552380952380952","3.723043478260869","4.030869565217391","3.277727272727272","2.3860869565217393","3.1673913043478263","5.089130434782609","2.902173913043478","9.870434782608697","2.787368421052632","2.0547619047619046","3.6173913043478256","3.274782608695653","15.017391304347827","3.4054545454545444","2.4395454545454545","18.747272727272726","5.309545454545455","2.7990476190476192","2.9008695652173913","4.17409090909091","1.9527272727272724","2.8190909090909098","4.301818181818182","3.6372727272727277","2.7104545454545454","2.7613636363636362","","3.414545454545454","3.572727272727273","2.523913043478261","2.1273913043478263","10.205","2.2052173913043482","3.383181818181818","2.6636363636363645","3.6130434782608694","7.134347826086957","3.5772727272727276","3.103181818181818","3.0704545454545453","3.1243478260869573","1.610909090909091","2.7373913043478266","5.342727272727273","3.504545454545455","2.795909090909091","4.176086956521739","-1","0.6561333333333332","1.1794666666666667","32.89483333333333","","2.2383448275862072","0.6789666666666666","2.524700000000001","0.5642666666666667","0.7777333333333335","1.327533333333333","0.19566666666666663","0.5648666666666667","1.5397333333333334","","1.3280999999999998","1.0395333333333334","0.48303333333333337","1.5802666666666667","-1","0.0349","0.10783333333333335","1.8207666666666666","0.7941999999999999","1.9718666666666667","3.19628125","4314.931866666667","0","1.1005999999999998","-1","2.2020666666666666","-1","1.9163000000000001","9.005266666666667","","-1","4.89640625","2.124833333333333","12.48236666666667","-1","0.3392666666666667"
